energy,s004,s005,s006,s007,s008,s009,s010,mean
2.494270000000000437e+03,1.057188999999999934e+00,1.152250999999999914e+00,1.108262000000000080e+00,1.047171999999999992e+00,1.017325999999999953e+00,1.003050999999999915e+00,1.068621999999999961e+00,1.064838999999999869e+00
2.494519999999999982e+03,1.261330000000000062e+00,1.144733999999999918e+00,1.085163000000000100e+00,1.094608999999999943e+00,1.127359999999999918e+00,1.172414999999999985e+00,1.154366999999999921e+00,1.148568285714285597e+00
2.494769999999999982e+03,1.171235999999999944e+00,1.136082000000000036e+00,1.139040000000000052e+00,1.089020000000000099e+00,1.116616999999999971e+00,1.144759000000000082e+00,1.006140000000000034e+00,1.114699142857142888e+00
2.495019999999999982e+03,1.141143999999999936e+00,1.153413999999999939e+00,1.295276000000000094e+00,1.112649999999999917e+00,1.103293000000000079e+00,1.115259999999999918e+00,1.237760999999999889e+00,1.165542571428571650e+00
2.495269999999999982e+03,1.036721999999999921e+00,1.230760000000000076e+00,1.085118000000000027e+00,1.301814999999999944e+00,1.009077000000000002e+00,1.174285999999999941e+00,1.272508999999999890e+00,1.158612428571428543e+00
2.495530000000000200e+03,1.068135999999999974e+00,1.147386000000000017e+00,1.344834000000000085e+00,1.043711000000000055e+00,1.196242999999999945e+00,1.185680999999999985e+00,1.036607000000000056e+00,1.146085428571428588e+00
2.495779999999999745e+03,1.009835000000000038e+00,1.247012999999999927e+00,1.228769999999999918e+00,1.103472000000000008e+00,1.296129000000000087e+00,1.050645999999999969e+00,1.028016000000000041e+00,1.137697285714285744e+00
2.496030000000000200e+03,1.036886999999999892e+00,1.175556000000000045e+00,1.165399999999999991e+00,1.064108999999999972e+00,1.219160000000000021e+00,1.168441999999999981e+00,1.312424000000000035e+00,1.163139714285714055e+00
2.496280000000000200e+03,1.172576999999999980e+00,1.278513000000000011e+00,1.277984999999999927e+00,1.162207999999999908e+00,1.179897999999999891e+00,1.213022999999999962e+00,1.187545999999999990e+00,1.210249999999999826e+00
2.496529999999999745e+03,1.104279999999999928e+00,1.142511000000000054e+00,1.191081999999999974e+00,1.151037000000000088e+00,1.305596999999999897e+00,1.103431999999999968e+00,1.172663999999999929e+00,1.167229000000000072e+00
2.496789999999999964e+03,1.311568999999999985e+00,1.367768000000000095e+00,1.283676999999999957e+00,1.259762999999999966e+00,1.233605999999999980e+00,9.641942000000000013e-01,1.337989000000000095e+00,1.251223742857142884e+00
2.497039999999999964e+03,1.320378999999999969e+00,1.065806999999999949e+00,1.161135999999999946e+00,1.281595000000000040e+00,1.308666000000000107e+00,1.253843000000000041e+00,1.271914999999999907e+00,1.237620142857142724e+00
2.497289999999999964e+03,1.173654999999999893e+00,1.195891999999999955e+00,1.141920999999999964e+00,1.216066000000000091e+00,1.350192000000000059e+00,1.315588999999999897e+00,1.087064000000000030e+00,1.211482714285714524e+00
2.497539999999999964e+03,1.151537000000000033e+00,1.192106000000000110e+00,1.103428999999999993e+00,1.041039000000000048e+00,1.254364000000000035e+00,1.170266999999999946e+00,1.184765999999999986e+00,1.156786857142857006e+00
2.497789999999999964e+03,1.197453000000000101e+00,1.247068999999999983e+00,1.113140000000000018e+00,1.135787000000000102e+00,1.130133000000000054e+00,1.213511999999999924e+00,1.244555999999999996e+00,1.183092857142856946e+00
2.498050000000000182e+03,1.142949999999999910e+00,1.324443000000000037e+00,1.137512999999999996e+00,1.366317000000000004e+00,1.105518999999999918e+00,1.260923000000000016e+00,1.299439999999999928e+00,1.233872142857142862e+00
2.498300000000000182e+03,1.104211999999999971e+00,1.163396000000000097e+00,1.110114000000000045e+00,1.130003000000000091e+00,1.093164000000000025e+00,1.065949000000000035e+00,1.307233000000000089e+00,1.139153000000000082e+00
2.498549999999999727e+03,1.245894999999999975e+00,1.074672000000000072e+00,1.007347999999999910e+00,1.189543999999999935e+00,1.121442000000000050e+00,1.244623999999999953e+00,1.161987000000000103e+00,1.149358857142857238e+00
2.498800000000000182e+03,1.058956999999999926e+00,9.669885999999999759e-01,1.256142000000000092e+00,1.208669999999999911e+00,1.155437000000000047e+00,1.215189000000000075e+00,1.191775000000000029e+00,1.150451228571428564e+00
2.499059999999999945e+03,1.279349000000000069e+00,1.219856999999999969e+00,1.105037000000000047e+00,1.193648999999999960e+00,1.190803999999999974e+00,1.246126999999999985e+00,1.147264000000000062e+00,1.197440999999999978e+00
2.499309999999999945e+03,1.038296000000000108e+00,1.149041999999999897e+00,1.152066000000000034e+00,1.087264000000000008e+00,1.334805000000000019e+00,1.265606000000000009e+00,1.284613999999999923e+00,1.187384714285714349e+00
2.499559999999999945e+03,1.163621000000000016e+00,1.306051000000000073e+00,1.222917000000000032e+00,1.094362999999999975e+00,1.139264999999999972e+00,1.129742000000000024e+00,1.239851999999999954e+00,1.185115857142857276e+00
2.499820000000000164e+03,1.270469999999999988e+00,1.204712000000000005e+00,1.135977000000000015e+00,1.201240000000000085e+00,1.261643999999999988e+00,1.057053000000000020e+00,1.186001000000000083e+00,1.188156714285714344e+00
2.500070000000000164e+03,1.087183999999999928e+00,1.170010999999999912e+00,1.323550999999999922e+00,1.286318999999999990e+00,1.306335000000000024e+00,1.105736999999999970e+00,1.249700000000000033e+00,1.218405285714285524e+00
2.500319999999999709e+03,1.182425999999999977e+00,1.119038999999999895e+00,1.098586999999999980e+00,1.147915999999999936e+00,1.240051999999999932e+00,1.118689000000000044e+00,1.163516999999999912e+00,1.152889428571428621e+00
2.500579999999999927e+03,1.232450999999999963e+00,1.247384999999999966e+00,1.149834999999999940e+00,1.113777999999999935e+00,1.189251000000000058e+00,1.132903999999999911e+00,1.068864000000000036e+00,1.162066857142857179e+00
2.500829999999999927e+03,1.028553000000000051e+00,1.128854000000000024e+00,1.230415000000000036e+00,1.251332000000000111e+00,1.084578000000000042e+00,1.164754000000000067e+00,1.260677000000000048e+00,1.164166142857142816e+00
2.501079999999999927e+03,1.194383999999999890e+00,1.075509999999999966e+00,1.130449000000000037e+00,1.274097000000000035e+00,1.138832999999999984e+00,1.075388999999999928e+00,1.138498999999999928e+00,1.146737285714285681e+00
2.501339999999999691e+03,1.244234000000000062e+00,1.189213000000000076e+00,1.052967999999999904e+00,1.040853000000000028e+00,1.174612999999999907e+00,1.092608999999999941e+00,1.225751000000000035e+00,1.145748714285714343e+00
2.501590000000000146e+03,1.213092000000000059e+00,1.111726999999999910e+00,1.172889000000000070e+00,1.007724000000000064e+00,1.154717999999999911e+00,1.160422000000000065e+00,9.695238999999999940e-01,1.112870842857142994e+00
2.501849999999999909e+03,1.109253999999999962e+00,1.142733999999999916e+00,1.026472000000000051e+00,1.195616999999999930e+00,1.076951999999999909e+00,1.007540000000000102e+00,1.126899000000000095e+00,1.097924000000000122e+00
2.502099999999999909e+03,1.120336999999999916e+00,1.003465999999999969e+00,1.242601000000000067e+00,1.012990999999999975e+00,1.005125000000000046e+00,1.045925999999999911e+00,1.223243999999999998e+00,1.093384285714285697e+00
2.502349999999999909e+03,1.252636000000000083e+00,1.054939999999999989e+00,1.154784999999999950e+00,1.022693999999999992e+00,1.054764999999999953e+00,1.153904000000000041e+00,1.115453999999999946e+00,1.115596857142856946e+00
2.502609999999999673e+03,1.037547999999999915e+00,1.056848000000000010e+00,1.042046000000000028e+00,8.969538999999999707e-01,1.004904000000000019e+00,8.900213000000000152e-01,1.158779999999999921e+00,1.012443028571428538e+00
2.502860000000000127e+03,1.064804000000000084e+00,1.032092000000000009e+00,9.995521000000000544e-01,1.054983000000000004e+00,1.162295999999999996e+00,1.112411000000000039e+00,1.033806999999999920e+00,1.065706442857142777e+00
2.503119999999999891e+03,9.865321000000000229e-01,9.872322000000000042e-01,9.655949000000000337e-01,1.111342999999999970e+00,9.708318000000000225e-01,1.108705000000000052e+00,1.089501000000000053e+00,1.031391428571428515e+00
2.503369999999999891e+03,1.016478999999999910e+00,1.010898999999999992e+00,8.846484999999999488e-01,1.010531000000000068e+00,8.406898999999999900e-01,1.170976999999999935e+00,9.918552000000000479e-01,9.894399428571427624e-01
2.503620000000000346e+03,9.627628999999999770e-01,9.726076999999999639e-01,1.009046000000000110e+00,1.108672000000000102e+00,1.089412999999999965e+00,1.059228999999999976e+00,8.441809000000000118e-01,1.006558785714285920e+00
2.503880000000000109e+03,9.463643999999999945e-01,1.021840000000000082e+00,9.616111000000000519e-01,9.848232999999999571e-01,9.031133999999999551e-01,1.016178000000000026e+00,1.177991999999999928e+00,1.001703171428571348e+00
2.504130000000000109e+03,9.975279000000000229e-01,9.126834000000000335e-01,9.657936000000000298e-01,9.632969999999999589e-01,1.006237000000000048e+00,1.109194000000000013e+00,1.043846000000000052e+00,9.997969857142857686e-01
2.504389999999999873e+03,1.158287999999999984e+00,8.791548999999999614e-01,9.770855999999999986e-01,9.974779000000000284e-01,9.613545000000000007e-01,1.095412000000000052e+00,1.029115999999999920e+00,1.013984128571428389e+00
2.504640000000000327e+03,1.059082999999999997e+00,1.060829000000000022e+00,8.223085999999999451e-01,8.076212999999999864e-01,8.182091999999999699e-01,1.015228000000000019e+00,1.013174999999999937e+00,9.423505857142858710e-01
2.504900000000000091e+03,8.743254999999999777e-01,8.695783000000000262e-01,9.549351999999999840e-01,9.916933999999999472e-01,1.023781999999999970e+00,9.838390999999999664e-01,8.799063999999999774e-01,9.397228428571429149e-01
2.505150000000000091e+03,8.655648000000000231e-01,1.012286000000000019e+00,1.045776999999999957e+00,9.354603000000000224e-01,9.324814000000000158e-01,9.585709000000000035e-01,9.223974000000000339e-01,9.532196857142858359e-01
2.505409999999999854e+03,9.146495000000000042e-01,7.809091999999999700e-01,8.544401999999999830e-01,9.798191000000000539e-01,1.065547000000000022e+00,9.430374999999999730e-01,9.675422999999999663e-01,9.294206857142855993e-01
2.505660000000000309e+03,9.125155000000000349e-01,1.097819000000000100e+00,9.777360000000000495e-01,9.500657000000000130e-01,8.073169999999999513e-01,8.547103000000000339e-01,1.025962000000000041e+00,9.465893571428570796e-01
2.505920000000000073e+03,9.419486000000000248e-01,9.439634000000000080e-01,1.033517999999999937e+00,8.867758999999999503e-01,1.016145999999999994e+00,8.231032999999999822e-01,9.692505999999999622e-01,9.449579714285712972e-01
2.506180000000000291e+03,9.741764000000000534e-01,8.789297999999999833e-01,9.094421000000000310e-01,9.446714000000000500e-01,1.165729999999999933e+00,8.535449999999999982e-01,9.864511000000000251e-01,9.589922571428571851e-01
2.506429999999999836e+03,8.315846000000000071e-01,8.916583000000000148e-01,1.043436999999999948e+00,9.958917999999999937e-01,1.077960000000000029e+00,1.017524000000000095e+00,7.563109000000000082e-01,9.449095142857142360e-01
2.506690000000000055e+03,9.317396000000000011e-01,8.080100999999999534e-01,9.343386000000000191e-01,8.004790000000000516e-01,9.399385999999999575e-01,8.037239999999999940e-01,8.080443000000000486e-01,8.608963142857142259e-01
2.506940000000000055e+03,8.698057000000000150e-01,7.410628999999999689e-01,9.047988000000000142e-01,9.483523999999999843e-01,9.469562999999999731e-01,9.827420999999999518e-01,8.598346000000000044e-01,8.933646857142857334e-01
2.507200000000000273e+03,7.340980000000000283e-01,8.906117000000000061e-01,9.188821999999999823e-01,8.469972000000000056e-01,7.620639999999999636e-01,1.084468999999999905e+00,8.148132999999999626e-01,8.645622000000000584e-01
2.507449999999999818e+03,9.770904999999999729e-01,7.931901999999999564e-01,8.449295999999999474e-01,7.955121000000000553e-01,1.059963999999999906e+00,1.005198999999999954e+00,9.266777000000000486e-01,9.146518714285714058e-01
2.507710000000000036e+03,9.988198000000000354e-01,8.518335000000000212e-01,9.109325999999999812e-01,8.766234000000000526e-01,8.102878000000000025e-01,9.656139000000000250e-01,8.464380000000000237e-01,8.943641428571428298e-01
2.507969999999999800e+03,9.788487000000000160e-01,7.547728999999999688e-01,9.034527999999999448e-01,8.785488000000000186e-01,9.197446999999999706e-01,8.370225000000000026e-01,7.872430999999999734e-01,8.656619285714286516e-01
2.508220000000000255e+03,7.281746000000000052e-01,8.257531000000000176e-01,9.519360999999999517e-01,8.145694999999999464e-01,8.753117000000000258e-01,8.887878000000000167e-01,9.660788000000000153e-01,8.643730857142858381e-01
2.508480000000000018e+03,8.234641000000000322e-01,7.088303000000000242e-01,9.032721000000000222e-01,9.772661999999999738e-01,1.010831999999999953e+00,9.018625999999999587e-01,8.540634999999999755e-01,8.827986857142856580e-01
2.508739999999999782e+03,9.467189999999999772e-01,9.075136999999999787e-01,8.369284999999999641e-01,9.336453000000000113e-01,9.794745000000000257e-01,8.732037000000000271e-01,6.569236999999999993e-01,8.763440571428572357e-01
2.508989999999999782e+03,8.457198999999999689e-01,8.089245999999999936e-01,8.066362000000000254e-01,1.006596000000000046e+00,8.309919999999999529e-01,8.258117999999999848e-01,8.841913999999999607e-01,8.584102714285714031e-01
2.509250000000000000e+03,9.574078000000000310e-01,8.651984000000000341e-01,9.048620000000000552e-01,9.859343999999999886e-01,1.033776999999999946e+00,1.002857000000000109e+00,9.704125000000000112e-01,9.600641571428570886e-01
2.509510000000000218e+03,1.067426999999999904e+00,8.903083999999999998e-01,8.735922999999999883e-01,8.222275000000000000e-01,8.539111000000000340e-01,7.645817000000000307e-01,7.473870000000000235e-01,8.599192857142856639e-01
2.509760000000000218e+03,9.918259999999999854e-01,9.828318999999999805e-01,9.190266999999999742e-01,9.410072999999999910e-01,9.005800000000000471e-01,7.593362999999999641e-01,1.026818999999999926e+00,9.316324571428571399e-01
2.510019999999999982e+03,9.596059999999999590e-01,9.653606000000000131e-01,9.128838999999999704e-01,8.159494000000000469e-01,9.176102999999999899e-01,8.317347000000000490e-01,8.810206999999999899e-01,8.977379428571428122e-01
2.510279999999999745e+03,8.635909999999999975e-01,7.699435000000000029e-01,8.685154000000000485e-01,9.590731000000000117e-01,9.663138000000000005e-01,8.503830999999999474e-01,9.548512999999999584e-01,8.903816000000001063e-01
2.510530000000000200e+03,9.495835000000000248e-01,9.397676000000000363e-01,9.126037999999999650e-01,9.098798000000000163e-01,9.605774999999999730e-01,8.116077000000000430e-01,9.400363000000000469e-01,9.177223142857142690e-01
2.510789999999999964e+03,9.772264999999999979e-01,9.726449000000000344e-01,8.588540000000000063e-01,1.052396000000000109e+00,9.125349999999999850e-01,8.841065999999999647e-01,9.320948000000000011e-01,9.414082571428571411e-01
2.511050000000000182e+03,9.995289000000000534e-01,8.601784000000000097e-01,8.869213000000000235e-01,7.258628999999999776e-01,7.476553000000000226e-01,9.997595999999999705e-01,8.813212999999999742e-01,8.716039571428570998e-01
2.511299999999999727e+03,7.643461000000000283e-01,7.013272999999999868e-01,1.013943000000000039e+00,7.918566000000000216e-01,7.567823999999999662e-01,8.441484999999999683e-01,8.922826000000000368e-01,8.235266428571428321e-01
2.511559999999999945e+03,9.842786000000000035e-01,7.642556000000000349e-01,9.215200000000000058e-01,1.020310000000000050e+00,8.908812000000000397e-01,8.610932000000000031e-01,9.237516999999999534e-01,9.094414714285713464e-01
2.511820000000000164e+03,8.749441999999999497e-01,9.141067999999999971e-01,8.582712999999999592e-01,8.715513999999999761e-01,9.373879000000000516e-01,8.025145000000000195e-01,8.635684000000000138e-01,8.746206428571428049e-01
2.512079999999999927e+03,9.369334999999999747e-01,9.094022000000000494e-01,8.100264999999999826e-01,8.677177999999999836e-01,9.097110000000000474e-01,1.002903000000000100e+00,8.457394999999999774e-01,8.974904999999999688e-01
2.512340000000000146e+03,9.957989000000000424e-01,7.726163000000000336e-01,9.526497000000000437e-01,9.275725000000000220e-01,8.344279999999999475e-01,1.004350000000000076e+00,7.839654999999999818e-01,8.959115571428570846e-01
2.512589999999999691e+03,9.859299000000000257e-01,8.647061999999999804e-01,7.286483000000000265e-01,8.203030000000000044e-01,8.381239999999999801e-01,8.032067999999999985e-01,8.881959999999999855e-01,8.470163142857142224e-01
2.512849999999999909e+03,9.000335000000000418e-01,9.683654999999999902e-01,1.011702000000000101e+00,9.213894000000000251e-01,7.869140000000000024e-01,9.198895999999999740e-01,7.373368000000000144e-01,8.922329714285714974e-01
2.513110000000000127e+03,8.680495000000000294e-01,8.298185000000000144e-01,9.312491999999999992e-01,9.667829000000000006e-01,9.065446000000000337e-01,8.938295000000000545e-01,8.668555000000000010e-01,8.947328142857141620e-01
2.513369999999999891e+03,6.565514000000000072e-01,8.513237000000000165e-01,1.094548999999999994e+00,8.422220000000000262e-01,9.323327000000000142e-01,1.012065999999999910e+00,7.315644999999999509e-01,8.743727571428572265e-01
2.513630000000000109e+03,7.960504000000000469e-01,1.061256999999999895e+00,7.763438999999999757e-01,7.990931000000000006e-01,8.898576000000000263e-01,7.313735000000000097e-01,7.144304999999999684e-01,8.240579999999999572e-01
2.513880000000000109e+03,8.109821000000000391e-01,8.163475999999999511e-01,8.509721999999999564e-01,7.020210999999999535e-01,6.492094999999999949e-01,8.317845000000000377e-01,1.018791000000000002e+00,8.114440000000000541e-01
2.514139999999999873e+03,8.566835999999999895e-01,7.502767000000000186e-01,7.924381000000000341e-01,9.866129000000000149e-01,7.987376000000000476e-01,8.153496000000000077e-01,8.078351999999999755e-01,8.297048142857141872e-01
2.514400000000000091e+03,8.793697000000000319e-01,8.808266999999999625e-01,8.631060999999999872e-01,9.905144999999999644e-01,8.968745000000000189e-01,7.375353000000000048e-01,8.640721000000000096e-01,8.731855571428572826e-01
2.514660000000000309e+03,7.661655000000000548e-01,7.244734999999999925e-01,7.512512999999999552e-01,8.597110999999999503e-01,7.046238000000000223e-01,9.188201999999999758e-01,7.304205000000000281e-01,7.793522714285714414e-01
2.514920000000000073e+03,8.009907000000000554e-01,7.407837999999999923e-01,8.798318000000000527e-01,8.742315999999999976e-01,9.628318000000000154e-01,7.902464000000000155e-01,1.053447000000000022e+00,8.717661571428572120e-01
2.515179999999999836e+03,8.310999000000000025e-01,9.570157000000000247e-01,7.752833000000000085e-01,8.741044000000000036e-01,9.727310999999999597e-01,1.038394999999999957e+00,7.765965000000000229e-01,8.893179857142856637e-01
2.515440000000000055e+03,7.894683999999999591e-01,7.747169999999999890e-01,7.302634999999999543e-01,9.022208999999999923e-01,9.350876999999999661e-01,8.973436000000000190e-01,6.700530000000000097e-01,8.141648714285715238e-01
2.515699999999999818e+03,9.366274999999999462e-01,9.365487999999999591e-01,9.225227000000000288e-01,9.236370000000000413e-01,8.077986000000000333e-01,9.940902000000000349e-01,9.318049000000000470e-01,9.218613857142858858e-01
